Source,Participant.ID,Timestamp,Center,Left,Right,Answer,Alg.Label,Response.Time..s.
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:39:40,antelope,musk ox,anteater,anteater,Random,7.592
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:39:48,lemur,fly,alligator,alligator,Random,1.959
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:39:50,reindeer,flea,roadrunner,roadrunner,Random,1.882
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:39:53,roadrunner,rooster,gazelle,gazelle,Random,2.159
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:40:03,lemur,bat,muskrat,bat,Random,4.302
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:40:11,peacock,fish,snake,snake,Random,2.449
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:40:14,gibbon,porpoise,tasmanian devil,tasmanian devil,Random,1.76
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:40:18,gopher,moose,polar bear,moose,Random,1.699
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:40:20,crab,armadillo,dingo,dingo,Random,1.668
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:40:24,flamingo,kangaroo,panda,panda,Random,1.435
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:40:31,fly,gecko,canary,canary,Random,1.439
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:40:36,gopher,eel,python,eel,Random,1.429
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:40:42,turtle,parrot,pigeon,parrot,Random,1.359
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:40:45,giraffe,groundhog,bee,groundhog,Random,8.022
Dec2015_Random,7oU1sfUuYlZ4Ui0ockr5cXd26jPQRe,12-03-15 21:40:53,rodent,mare,hare,mare,Random,16.085
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:16:32,tapir,squid,ocelot,ocelot,Random,344.446
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:22:29,monkey,gazelle,pelican,gazelle,Random,1.993
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:22:39,horse,bear,tadpole,bear,Random,1.778
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:22:41,giraffe,ram,camel,camel,Random,2.544
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:22:44,duck,wombat,ram,wombat,Random,3.209
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:22:47,peacock,fowl,dolphin,fowl,Random,1.499
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:23:01,bison,anemone,turkey,anemone,Test,2.973
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:23:07,ram,leopard,lion,lion,Test,2.221
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:23:16,chinchilla,skunk,duck,skunk,Random,2.197
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:23:19,whale,duck,penguin,duck,Random,1.777
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:23:21,hummingbird,gibbon,hippopotamus,gibbon,Random,3.276
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:23:24,pony,bat,crow,crow,Random,3.076
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:23:27,squirrel,bobcat,gibbon,bobcat,Random,6.3
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:23:39,deer,cougar,gopher,gopher,Random,2.383
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:23:47,cheetah,emu,chicken,emu,Random,3.4
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:23:55,deer,falcon,cheetah,cheetah,Random,1.823
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:23:57,wolverine,cockroach,impala,impala,Random,4.346
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:24:05,snake,armadillo,crab,crab,Random,1.797
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:24:07,rat,whale,donkey,donkey,Random,2.286
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:24:09,buzzard,butterfly,elephant,butterfly,Random,7.347
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:24:20,ibis,dog,wallaby,wallaby,Random,2.9
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:24:26,marten,donkey,sheep,sheep,Random,2.926
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:24:35,chinchilla,cricket,porcupine,porcupine,Random,1.957
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:24:40,opossum,fox,beaver,beaver,Random,2.077
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:24:52,iguana,raven,gerbil,gerbil,Random,3.34
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:24:56,clam,antelope,giraffe,giraffe,Random,3.109
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:25:03,camel,caribou,lynx,caribou,Test,2.553
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:25:09,antelope,lamb,roadrunner,lamb,Random,1.85
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:25:11,vulture,oriole,worm,oriole,Random,1.386
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:25:13,baboon,fish,human,human,Random,2.183
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:25:15,dolphin,lynx,wallaby,wallaby,Random,3.29
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:25:19,dove,gerbil,pig,gerbil,Test,1.784
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:25:24,crane,shrimp,hippopotamus,shrimp,Random,4.74
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:25:36,gerbil,dove,beaver,beaver,Random,1.71
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:25:40,bear,tasmanian devil,bull,bull,Random,4.21
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:25:57,wasp,badger,rabbit,badger,Random,2.036
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:25:59,butterfly,flea,fly,fly,Random,3.067
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:26:09,owl,musky,rabbit,musky,Random,3.073
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:26:12,canary,eagle,prairie dog,prairie dog,Random,6.492
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:26:27,sheep,swan,grouse,grouse,Random,3.424
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:26:37,bison,otter,snail,otter,Random,1.746
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:26:41,chipmunk,baboon,wolf,wolf,Random,1.323
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:26:45,beetle,chipmunk,gerbil,gerbil,Random,2.687
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:26:55,caribou,coyote,jackal,jackal,Random,3.494
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:27:09,chinchilla,turkey,walrus,turkey,Random,2.167
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:27:22,shark,lemur,goose,goose,Random,1.87
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:27:24,gazelle,ostrich,panda,panda,Random,1.794
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:27:26,parrot,jackal,shark,jackal,Random,2.377
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:27:36,chipmunk,salamander,penguin,penguin,Random,2.89
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:27:42,beetle,hyena,elephant,elephant,Random,2.529
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:27:49,monkey,canary,sparrow,sparrow,Random,1.933
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:27:53,tiger,shark,chinchilla,chinchilla,Random,1.413
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:28:00,ox,elephant,goat,elephant,Random,1.547
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:28:02,vole,porcupine,fly,porcupine,Random,1.836
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:28:04,tortoise,otter,chameleon,chameleon,Random,1.974
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:28:06,parrot,hawk,orangutan,hawk,Random,2.06
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:28:13,goat,woodchuck,bobcat,bobcat,Random,2.071
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:28:15,tasmanian devil,crane,wallaby,wallaby,Random,1.662
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:28:21,bluejay,lemur,ape,ape,Random,2.775
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:28:24,zebra,anemone,vole,anemone,Random,1.923
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:28:39,chicken,panther,seagull,seagull,Random,2.047
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:28:48,hummingbird,gibbon,cockatiel,cockatiel,Random,1.41
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:28:53,grouse,lobster,wolf,lobster,Random,1.874
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:28:55,skunk,python,iguana,python,Random,1.377
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:28:57,goose,deer,vulture,vulture,Random,1.98
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:29:03,mule,crow,giraffe,giraffe,Random,3.15
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:29:26,goose,salamander,colt,salamander,Test,1.78
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:29:37,salamander,fish,dingo,fish,Random,1.753
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:29:40,pig,salamander,parrot,parrot,Random,1.696
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:29:52,chameleon,porcupine,human,porcupine,Random,2.976
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:30:06,mare,human,turtle,human,Random,3.224
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:30:12,wombat,crocodile,fish,fish,Random,1.687
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:30:17,flea,dingo,vole,vole,Random,1.427
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:30:22,yak,duck,musky,musky,Random,2.137
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:30:30,aardvark,wallaby,bee,wallaby,Random,1.616
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:30:35,mosquito,shark,human,human,Random,1.553
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:30:40,jackrabbit,sparrow,lion,lion,Random,2.033
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:30:43,insect,rhinoceros,orangutan,rhinoceros,Random,2.026
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:30:49,dingo,hippopotamus,falcon,falcon,Random,1.987
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:30:51,jaguar,goat,sheep,sheep,Random,2.124
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:30:54,woodchuck,hornet,cricket,cricket,Random,2.976
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:30:57,woodchuck,tapir,alpaca,tapir,Random,2.322
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:31:00,vole,mongoose,gnat,mongoose,Random,1.664
Dec2015_Random,7QtwCJpIYBYmwzs83S6om8jr54wKfE,12-03-15 21:31:13,cougar,lynx,elephant,lynx,Random,1.753
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:32:29,tapir,lamb,raven,raven,Random,2.799
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:32:48,donkey,porcupine,ox,ox,Random,2.17
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:32:56,worm,elk,dog,elk,Random,2.027
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:32:58,hamster,hawk,wasp,hawk,Random,4.306
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:33:03,seagull,gnat,lobster,lobster,Random,3.489
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:33:21,jackrabbit,tasmanian devil,cricket,tasmanian devil,Random,4.323
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:33:26,bear,flea,lizard,lizard,Test,4.595
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:33:39,gazelle,swan,porpoise,porpoise,Random,4.426
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:34:00,panda,lizard,fly,lizard,Random,1.669
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:34:11,quail,cat,crocodile,crocodile,Random,5.125
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:34:17,opossum,wallaby,ibis,ibis,Random,2.522
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:34:20,grasshopper,chimp,jaguar,chimp,Random,3.978
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:34:24,deer,gila monster,porcupine,gila monster,Random,3.56
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:34:28,bison,turkey,bat,turkey,Random,2.216
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:34:30,woodpecker,snail,raven,snail,Random,2.309
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:34:35,cat,goose,buffalo,goose,Random,2.192
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:34:38,chicken,anteater,squid,squid,Random,4.812
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:34:43,flamingo,chameleon,zebra,zebra,Random,3.176
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:34:50,gecko,alligator,penguin,penguin,Random,2.746
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:34:53,mosquito,deer,gecko,gecko,Random,3.085
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:35:06,reindeer,beaver,rattlesnake,beaver,Random,3.899
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:35:10,cat,gerbil,chinchilla,chinchilla,Random,2.183
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:35:13,flamingo,sparrow,beetle,sparrow,Random,3.372
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:35:20,gazelle,pony,crab,pony,Random,2.467
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:35:22,muskrat,crow,elk,crow,Random,3.393
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:35:26,rhinoceros,insect,vulture,vulture,Random,2.435
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:35:39,hawk,snake,llama,llama,Random,1.946
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:35:42,buzzard,fowl,mosquito,mosquito,Random,3.039
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:35:48,duck,cardinal,giraffe,cardinal,Test,1.976
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:35:50,bluejay,bison,leopard,leopard,Random,2.836
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:35:53,gull,aardvark,cricket,aardvark,Random,1.695
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:35:58,wasp,polar bear,rat,rat,Random,3.866
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:36:02,gila monster,raccoon,salamander,raccoon,Random,2.785
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:36:13,octopus,crab,bobcat,bobcat,Random,10.295
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:36:27,insect,python,fox,python,Random,5.079
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:36:37,bird,jackal,beaver,jackal,Random,2.929
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:36:40,hyena,bison,donkey,donkey,Random,1.872
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:36:42,cockatiel,human,chinchilla,chinchilla,Random,2.818
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:36:53,roadrunner,chinchilla,flamingo,flamingo,Random,3.193
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:36:56,colt,rat,rattlesnake,rattlesnake,Random,9.269
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:37:06,deer,ocelot,yak,ocelot,Random,2.815
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:37:12,woodpecker,frog,horse,horse,Random,4.734
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:37:17,colt,ram,caribou,ram,Random,2.225
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:37:19,ibis,insect,boa constrictor,insect,Random,6.183
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:37:29,loon,shrimp,chipmunk,shrimp,Random,4.973
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:37:41,ladybug,mare,bobcat,mare,Random,2.916
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:37:44,mule,sea lion,wombat,sea lion,Random,3.426
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:37:55,gull,ape,dove,ape,Random,1.319
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:37:57,emu,leopard,elk,elk,Random,1.59
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:37:59,sparrow,badger,newt,newt,Random,5.529
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:39:10,rattlesnake,sparrow,gerbil,gerbil,Random,2.616
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:39:13,bear,butterfly,lemur,lemur,Random,8.512
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:39:26,seal,lemur,porcupine,lemur,Random,4.539
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:39:31,snake,newt,squid,newt,Random,1.766
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:39:33,moose,python,gnat,gnat,Random,1.346
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:39:35,cougar,mosquito,lobster,mosquito,Random,2.56
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:39:52,vulture,porpoise,cat,cat,Random,2.053
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:40:00,ape,mongoose,koala,mongoose,Random,1.572
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:40:04,swan,armadillo,bear,armadillo,Random,1.926
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:40:09,bird,chickadee,chipmunk,chipmunk,Random,2.945
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:40:12,eagle,snail,puma,puma,Random,3.14
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:40:15,chicken,koala,cheetah,cheetah,Random,2.355
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:40:34,bat,sheep,dingo,dingo,Random,3.276
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:40:47,turtle,hornet,clam,clam,Random,26.424
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:41:14,horse,pig,seal,seal,Random,1.94
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:41:29,coyote,vulture,goat,vulture,Random,1.702
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:41:31,robin,muskrat,dingo,muskrat,Random,1.096
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:41:32,crane,tasmanian devil,cougar,tasmanian devil,Random,1.769
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:41:40,elk,anemone,goose,goose,Random,2.899
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:41:45,ibis,salamander,tadpole,tadpole,Random,10.471
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:41:57,parrot,iguana,gull,iguana,Random,2.489
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:42:04,walrus,polar bear,cockroach,polar bear,Random,1.732
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:42:10,gecko,amphibian,woodchuck,woodchuck,Random,1.362
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:42:11,hyena,orangutan,sheep,orangutan,Random,9.583
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:42:34,antelope,hornet,gull,gull,Random,2.169
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:42:41,colt,canary,hare,canary,Random,1.483
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:42:44,lizard,guinea pig,roadrunner,guinea pig,Random,5.712
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:42:50,lemur,wolf,frog,wolf,Random,1.691
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:43:02,pony,human,gibbon,gibbon,Test,1.652
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:43:04,iguana,sheep,moth,moth,Random,2.002
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:43:06,loon,ibis,yak,ibis,Random,0.959
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:43:07,tapir,groundhog,jackrabbit,groundhog,Random,1.329
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:43:13,bee,heron,musk ox,heron,Random,1.735
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:43:24,horse,mule,sparrow,mule,Random,2.563
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:43:27,centipede,baboon,swan,baboon,Random,3.459
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:43:37,pony,loon,musk ox,musk ox,Test,1.391
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:43:44,roadrunner,eel,fowl,fowl,Random,1.896
Dec2015_Random,8iw7eGDzf5etouASnSkNEtc96Et4Ba,11-20-15 15:43:48,cobra,seagull,pig,seagull,Random,1.689
Dec2015_Random,8qfybdP9sVIZJt1hMM6e6cWvtPa8nm,11-20-15 16:02:00,hippopotamus,yak,fly,yak,Test,3
Dec2015_Random,8qfybdP9sVIZJt1hMM6e6cWvtPa8nm,11-20-15 16:02:06,falcon,tortoise,porpoise,porpoise,Random,3.26
Dec2015_Random,8qfybdP9sVIZJt1hMM6e6cWvtPa8nm,11-20-15 16:02:15,lamb,giraffe,chipmunk,chipmunk,Test,6.258
Dec2015_Random,8qfybdP9sVIZJt1hMM6e6cWvtPa8nm,11-20-15 16:02:21,emu,tadpole,orangutan,orangutan,Random,7.35
Dec2015_Random,8qfybdP9sVIZJt1hMM6e6cWvtPa8nm,11-20-15 16:02:40,chipmunk,cheetah,gnat,gnat,Random,2.22
